model,fold,horizon,calendar_day,spatial_block,n,MAE,RMSE,sMAPE
GRU,1,6,2026-01-25,4,73,1.9121425019007294,2.8914023424732878,2.4945180454993654
GRU,1,6,2026-01-25,5,32,2.7396365563074756,3.327766349850248,5.012256330463896
GRU,2,1,2026-01-26,1,187,0.7468033652892088,1.211764689574936,0.9339789457350428
GRU,2,1,2026-01-26,2,183,0.8855790379703155,1.7673666365161054,0.920836588364415
GRU,2,1,2026-01-26,3,189,0.9011866251627604,2.046472608505549,0.922998084503116
GRU,2,1,2026-01-26,4,191,1.349394886489522,2.453836040841291,1.6290463582670036
GRU,2,1,2026-01-26,5,125,3.0392722473144533,4.470690116330872,6.798062418472352
GRU,2,1,2026-01-27,1,178,0.6503304685099741,0.8238441383875922,0.828885484094515
GRU,2,1,2026-01-27,2,172,0.5899306008982104,0.8217504699673122,0.6079687371513198
GRU,2,1,2026-01-27,3,183,0.5491426672874686,0.7113028987477391,0.5531579714396058
GRU,2,1,2026-01-27,4,195,1.009108742825326,1.5983493829651012,1.2457924223666197
GRU,2,1,2026-01-27,5,119,2.378277241682806,3.2858327055517194,4.737861954110506
GRU,2,1,2026-01-28,1,199,0.6329893434866389,0.8397080275896637,0.7703832850218143
GRU,2,1,2026-01-28,2,195,0.5746167696439303,0.9689644666899944,0.5963626639086362
GRU,2,1,2026-01-28,3,199,0.4711033551137851,0.6091717215806505,0.4749905452622057
GRU,2,1,2026-01-28,4,198,1.142076057750903,2.1088852103858566,1.4482525917380904
GRU,2,1,2026-01-28,5,118,2.413838370371673,3.3390099023236,4.517238276343849
GRU,2,1,2026-01-29,1,198,0.554751714070638,0.7594115876294447,0.6681846768176114
GRU,2,1,2026-01-29,2,192,0.713528037071228,1.6090012867468169,0.7415506115610828
GRU,2,1,2026-01-29,3,200,0.6726723480224609,1.7534703248540704,0.6926526843532196
GRU,2,1,2026-01-29,4,195,1.194526848426232,2.2015032454631682,1.5043657128940475
GRU,2,1,2026-01-29,5,124,2.4184978068088547,3.3377990038118215,4.501176476443435
GRU,2,1,2026-01-30,1,221,0.41333545782627207,0.5279657828527958,0.5130811468627837
GRU,2,1,2026-01-30,2,216,0.4751199086507161,1.0624545083621717,0.4919652093378983
GRU,2,1,2026-01-30,3,218,0.322390086789379,0.3960624294370705,0.32389710495503526
GRU,2,1,2026-01-30,4,194,1.4329901844911697,2.6365352597032228,1.7446278426595778
GRU,2,1,2026-01-30,5,144,2.08798043521834,3.0176408828872314,3.876542106919059
GRU,2,1,2026-01-31,1,225,0.651363779703776,1.2645098690607255,0.8069924601096296
GRU,2,1,2026-01-31,2,225,0.7636933842411748,1.66559433611451,0.7993775187654926
GRU,2,1,2026-01-31,3,231,0.7751254677600503,1.8240094828995272,0.798957127984657
GRU,2,1,2026-01-31,4,219,1.1055028093822834,1.7696953804669604,1.3720666212826964
GRU,2,1,2026-01-31,5,144,1.704933578585401,2.2675171223181123,3.1334174797567518
GRU,2,1,2026-02-01,1,202,0.996161967614303,2.1001314290862525,1.2102451111749868
GRU,2,1,2026-02-01,2,210,0.6546922350686694,1.1731264420859862,0.6785152314534381
GRU,2,1,2026-02-01,3,211,0.501509463052614,0.6499536250336171,0.5052080369117434
GRU,2,1,2026-02-01,4,214,1.5937032075685875,2.837768954629767,2.1491631618311504
GRU,2,1,2026-02-01,5,126,2.96329122203578,3.908753416997257,5.49739441944661
GRU,2,3,2026-01-26,1,92,0.963662119879239,1.3018997474835001,1.2163168440122611
GRU,2,3,2026-01-26,2,85,1.0802470786898744,1.4678372577082686,1.1083024280679192
GRU,2,3,2026-01-26,3,95,1.4067366750616777,2.0700098296948335,1.4190003143431063
GRU,2,3,2026-01-26,4,102,1.1606154611514117,1.7222312626099723,1.3105896956568488
GRU,2,3,2026-01-26,5,72,2.6282843699671123,4.286043855807262,6.745855896053645
GRU,2,3,2026-01-27,1,74,0.6277644526851069,0.7861501236787583,0.7862083917796177
GRU,2,3,2026-01-27,2,71,0.5422173800043097,0.6806643892832165,0.5596289182209294
GRU,2,3,2026-01-27,3,82,0.4168713267256574,0.5586665118770503,0.4188887647392249
GRU,2,3,2026-01-27,4,112,0.7692241492094818,1.2947720930247002,0.9822114998451116
GRU,2,3,2026-01-27,5,57,1.6282504864371081,2.1224786817351937,3.25682900760543
GRU,2,3,2026-01-28,1,115,0.6189769873872472,0.7734998313242336,0.7546350958215038
GRU,2,3,2026-01-28,2,108,0.5315973493787978,0.7220498379625422,0.5488555881058916
GRU,2,3,2026-01-28,3,114,0.39301239816766037,0.5073374931178861,0.39561958122549307
GRU,2,3,2026-01-28,4,109,0.8340513596840955,1.368844227527533,1.0387384920565408
GRU,2,3,2026-01-28,5,64,1.5759755086015772,2.1094200834794132,3.05261264300981
GRU,2,3,2026-01-29,1,125,0.5484877454969618,0.7081435894618213,0.6713640920356438
GRU,2,3,2026-01-29,2,94,0.6678437307371317,0.9655968187618128,0.6888782511132661
GRU,2,3,2026-01-29,3,121,0.6975253770429496,1.0777566323985182,0.7058007487698827
GRU,2,3,2026-01-29,4,103,1.1433167387280947,1.7685535075883045,1.3803711673371002
GRU,2,3,2026-01-29,5,64,1.5334975057178075,2.1590146960644048,2.833856165602029
GRU,2,3,2026-01-30,1,157,0.35207345885582536,0.44779832216830817,0.4250022901564228
GRU,2,3,2026-01-30,2,151,0.4563733536676065,0.6962421082080182,0.4721763656561156
GRU,2,3,2026-01-30,3,147,0.3953710024048682,0.48478499911549966,0.39750600801232383
GRU,2,3,2026-01-30,4,99,1.2285186504987675,1.834428093717313,1.4565030229782225
GRU,2,3,2026-01-30,5,107,1.6820427844086172,2.203438468013263,3.0232782282684867
GRU,2,3,2026-01-31,1,159,0.6283501021489378,0.8556908083677351,0.7428843817698776
GRU,2,3,2026-01-31,2,158,0.7528284647852617,1.225569524742189,0.7791476499733363
GRU,2,3,2026-01-31,3,175,0.6862854682074655,0.9683828163937934,0.6958955590299765
GRU,2,3,2026-01-31,4,148,1.1138753022278869,1.4661921996375327,1.3335807452405202
GRU,2,3,2026-01-31,5,99,1.4898861158308885,1.8750146871075881,2.862275558652803
GRU,2,3,2026-02-01,1,105,0.7346043137646228,1.126194699508498,0.8838172973029093
GRU,2,3,2026-02-01,2,128,0.525944577323066,0.7505998336889207,0.541856227229964
GRU,2,3,2026-02-01,3,128,0.5724902947743735,0.8650379181077011,0.5779271951603508
GRU,2,3,2026-02-01,4,146,1.5097082603528136,2.6560868530146875,2.090916153700408
GRU,2,3,2026-02-01,5,70,3.200741500450821,3.923358141862468,6.098148476100259
GRU,2,6,2026-01-26,1,112,0.965112016314552,1.2159901611741561,1.2045825765997156
GRU,2,6,2026-01-26,2,98,1.0738876394674082,1.3870318619985886,1.1008602730085222
GRU,2,6,2026-01-26,3,117,0.9758882919268053,1.3761693314407601,0.9841351408280856
GRU,2,6,2026-01-26,4,124,0.9906087895875334,1.3542472478751568,1.1484442903700949
GRU,2,6,2026-01-26,5,102,2.7294881991051896,4.172904799635497,6.640732454438042
GRU,2,6,2026-01-27,1,83,0.6003045384663654,0.8207374762106293,0.8796183430639708
GRU,2,6,2026-01-27,2,88,0.5659268870498195,0.6876546791883495,0.582411922575594
GRU,2,6,2026-01-27,3,99,0.49382286200218334,0.6553186874539287,0.49727464779982167
GRU,2,6,2026-01-27,4,139,0.8121609078703831,1.1639185726994452,1.0351993611221384
GRU,2,6,2026-01-27,5,67,1.8276662684198635,2.293413631827528,3.3676367774608083
GRU,2,6,2026-01-28,1,139,0.4757395822843678,0.608805286609772,0.6230709875008743
GRU,2,6,2026-01-28,2,145,0.40196598798379124,0.51117482577199,0.41571730997339024
GRU,2,6,2026-01-28,3,145,0.4129937007509429,0.530961232843931,0.4157389904742402
GRU,2,6,2026-01-28,4,136,0.7999730602588526,1.1968225371829653,1.0021531787963298
GRU,2,6,2026-01-28,5,85,1.1606393688592518,1.4512916442673753,1.93706019071771
GRU,2,6,2026-01-29,1,161,0.3725889049290455,0.50698982342919,0.47884350638412565
GRU,2,6,2026-01-29,2,130,0.5015904627090847,0.6628223927788616,0.5165352393654372
GRU,2,6,2026-01-29,3,142,0.6182357740327601,0.8130219055361023,0.6237001359677029
GRU,2,6,2026-01-29,4,143,1.0258842298324409,1.4127763161462545,1.239731528087354
GRU,2,6,2026-01-29,5,92,1.3341300297858445,1.6839914738141943,2.3337317725797253
GRU,2,6,2026-01-30,1,199,0.30794358373287334,0.40264338210115297,0.3749240759363648
GRU,2,6,2026-01-30,2,195,0.37544455503806046,0.5229197313479802,0.38815961266298854
GRU,2,6,2026-01-30,3,192,0.40824901616131815,0.5057573115992469,0.41109032968717085
GRU,2,6,2026-01-30,4,139,1.0301345215331643,1.3116899448843322,1.2064514275384244
GRU,2,6,2026-01-30,5,135,1.299869266504777,1.6321086456657137,2.333195363951304
GRU,2,6,2026-01-31,1,207,0.6510335843408231,0.8503563403686153,0.8203161623496248
GRU,2,6,2026-01-31,2,200,0.5607140067771632,0.799017903797305,0.577945389579883
GRU,2,6,2026-01-31,3,208,0.4965111428176583,0.6814018907691264,0.5026651325593124
GRU,2,6,2026-01-31,4,193,0.9943318125611873,1.3270069907481647,1.1999694592673067
GRU,2,6,2026-01-31,5,122,1.3427224530403576,1.657745534148394,2.5797092990122983
GRU,2,6,2026-02-01,1,135,0.7875281232669032,1.1301774227185206,0.9779146944676338
GRU,2,6,2026-02-01,2,150,0.46998039641203687,0.5672207313364898,0.48484304936068723
GRU,2,6,2026-02-01,3,155,0.6105510654244372,0.7640110259207984,0.6145259278126423
GRU,2,6,2026-02-01,4,160,1.4659421253204343,2.762473741204851,2.022997056606691
GRU,2,6,2026-02-01,5,87,3.4408575110762323,4.263463416948251,7.132346441863668
GRU,3,1,2026-02-02,1,223,0.7109951196051856,1.467060827141352,0.8542309773552942
GRU,3,1,2026-02-02,2,218,0.6163694515869886,1.39294289265811,0.6493577800802443
GRU,3,1,2026-02-02,3,212,0.33858689122230007,0.43437825310176875,0.3403645139562587
GRU,3,1,2026-02-02,4,226,1.0221283667910415,1.9587811639248365,1.3433431860834637
GRU,3,1,2026-02-02,5,137,2.281213814518071,3.133855078218151,4.429314431080804
GRU,3,1,2026-02-03,1,217,1.2046496952367451,2.929984147032466,1.4418640022343403
GRU,3,1,2026-02-03,2,203,0.7086164978728898,1.6810122516007993,0.7457740180368301
GRU,3,1,2026-02-03,3,206,0.5783073277149385,1.344122581426233,0.5909941627106874
GRU,3,1,2026-02-03,4,213,1.2794142630054233,2.11702894669526,1.5851142130054778
GRU,3,1,2026-02-03,5,144,2.1684410807527144,2.8194524338786153,4.029893553485179
GRU,3,1,2026-02-04,1,221,0.7735555657434248,1.1907585101342752,0.897280206451798
GRU,3,1,2026-02-04,2,220,0.6735735459761186,1.3398231192870225,0.7079126306914991
GRU,3,1,2026-02-04,3,213,0.39106992861847734,0.5308372794759061,0.394378658151516
GRU,3,1,2026-02-04,4,224,1.036738327571324,1.8364566606999788,1.3016873449013358
GRU,3,1,2026-02-04,5,131,2.1536757491017116,3.1075688524012643,4.6499648368874995
GRU,3,1,2026-02-05,1,234,0.8929204587583189,2.444471526307591,1.0851862670435917
GRU,3,1,2026-02-05,2,221,0.4621215175899086,0.8870226895673898,0.4788649864894738
GRU,3,1,2026-02-05,3,231,0.42491931557483315,0.8974554268483772,0.4307875447003134
GRU,3,1,2026-02-05,4,228,1.0547119200113457,2.1021046309838454,1.37383778727018
GRU,3,1,2026-02-05,5,141,2.0029375122887965,2.8947159081735494,3.9795369891943895
GRU,3,1,2026-02-06,1,223,0.43877515807101897,0.6645671859782217,0.5164285705976484
GRU,3,1,2026-02-06,2,214,0.3578603037421205,0.956299168420366,0.3779306173987072
GRU,3,1,2026-02-06,3,212,0.3690280674388573,0.6909473745460274,0.37248839794435035
GRU,3,1,2026-02-06,4,226,0.7845280665094757,1.5312804979234436,1.0219474067047896
GRU,3,1,2026-02-06,5,140,1.9408225074646963,2.640206913306229,3.806019091942744
GRU,3,1,2026-02-07,1,226,0.4258900026304532,0.5788276575906509,0.5299327825913781
GRU,3,1,2026-02-07,2,214,0.5042787712311076,0.8929746748759981,0.5226057179594839
GRU,3,1,2026-02-07,3,230,0.48651497882345446,0.7392223741031756,0.4911666248961992
GRU,3,1,2026-02-07,4,218,0.8906365335291436,1.5273852799161474,1.114643673919897
GRU,3,1,2026-02-07,5,140,1.7000098031664652,2.265326581745711,3.4068606218849773
GRU,3,1,2026-02-08,1,219,0.43060359054867353,0.5711133528051556,0.5193998607323996
GRU,3,1,2026-02-08,2,226,0.5358407912352795,1.0721587970702477,0.5569186387975577
GRU,3,1,2026-02-08,3,230,0.6470030853713767,1.8207589367217656,0.6669067545544726
GRU,3,1,2026-02-08,4,235,1.0093869076271147,2.180396860514011,1.196874531438772
GRU,3,1,2026-02-08,5,148,1.3665742358645878,1.780894069001217,2.4737157012305806
GRU,3,3,2026-02-02,1,152,0.736930796974584,1.15839510237889,0.892755723529046
GRU,3,3,2026-02-02,2,143,0.5409996014930704,0.9650873727619321,0.5639821427227852
GRU,3,3,2026-02-02,3,133,0.30737589594714326,0.40432589970854144,0.3091687355777682
GRU,3,3,2026-02-02,4,158,0.9369605163202228,1.7523738741344115,1.221675889451832
GRU,3,3,2026-02-02,5,88,2.000668702302156,2.7553625617481443,3.857230177786057
GRU,3,3,2026-02-03,1,155,1.1457916232420127,1.8686401252674467,1.343335879605503
GRU,3,3,2026-02-03,2,138,0.48822982222945593,0.7285787913518332,0.5060905282299876
GRU,3,3,2026-02-03,3,120,0.42998517354329446,0.5931639976988479,0.43391751378828974
GRU,3,3,2026-02-03,4,148,0.9872193599009781,1.4302356164858265,1.2090285209107727
GRU,3,3,2026-02-03,5,111,1.9659883768350879,2.5566429229498318,3.8126936037288934
GRU,3,3,2026-02-04,1,151,0.7758979011406523,1.0444146678337884,0.8914055608724734
GRU,3,3,2026-02-04,2,159,0.5556605543647087,0.8650491787468848,0.5816845283011677
GRU,3,3,2026-02-04,3,134,0.319369187995569,0.4313238876962088,0.3221072022772345
GRU,3,3,2026-02-04,4,162,0.8510460358642802,1.3136745757166006,1.0821371895408407
GRU,3,3,2026-02-04,5,79,1.6059275384358382,2.1479938835244456,3.506004915428113
GRU,3,3,2026-02-05,1,189,0.8649516702749532,1.5480351261292156,1.0640070489866007
GRU,3,3,2026-02-05,2,156,0.4191860785851111,0.5749130501811474,0.433016168848539
GRU,3,3,2026-02-05,3,173,0.3699124286629561,0.5077025120172894,0.3727117984456444
GRU,3,3,2026-02-05,4,173,0.939534939680383,1.4766772278176437,1.2071889714335702
GRU,3,3,2026-02-05,5,109,1.6755046682458241,2.217686309052931,3.2082587761596018
GRU,3,3,2026-02-06,1,148,0.49347655837600296,0.7321968862310132,0.617699832040286
GRU,3,3,2026-02-06,2,139,0.4285442983503824,0.7562460459103458,0.45094586652609303
GRU,3,3,2026-02-06,3,138,0.36652280282283173,0.49746931068983113,0.36845365910600664
GRU,3,3,2026-02-06,4,152,0.5304647718953808,0.9462044866765932,0.6738535458309367
GRU,3,3,2026-02-06,5,86,1.4004037973697996,1.8651405056847166,2.459827288434088
GRU,3,3,2026-02-07,1,163,0.358018941430714,0.4713520505317314,0.4552946943524297
GRU,3,3,2026-02-07,2,150,0.4600153605143229,0.6614886192002518,0.4757753372855559
GRU,3,3,2026-02-07,3,182,0.5407546186621808,1.0042116951530013,0.5476523027180182
GRU,3,3,2026-02-07,4,160,0.9865690116529114,1.573334983336341,1.1602842389947068
GRU,3,3,2026-02-07,5,99,1.5053691599996089,1.8674385565751743,3.2550612927502423
GRU,3,3,2026-02-08,1,146,0.4585652460246326,0.5557580452844112,0.5556964826020048
GRU,3,3,2026-02-08,2,162,0.515195100886341,0.7609519690041254,0.532708143884383
GRU,3,3,2026-02-08,3,174,0.598671646410478,1.0035361889443701,0.6063525196545246
GRU,3,3,2026-02-08,4,182,0.9031848736686536,1.2905059688414533,1.0259091662502322
GRU,3,3,2026-02-08,5,115,1.000113530550602,1.2315013003677133,1.7225787169371016
GRU,3,6,2026-02-02,1,208,0.7488212270274806,0.9818428252208831,0.9048094936969522
GRU,3,6,2026-02-02,2,177,0.5333149362593218,0.837211518844209,0.5524216191215436
GRU,3,6,2026-02-02,3,184,0.2898577261662138,0.3613134153038514,0.2916552138704306
GRU,3,6,2026-02-02,4,207,0.7717539207306973,1.4351074463802982,1.0000309115295278
GRU,3,6,2026-02-02,5,118,1.4538478235890113,1.9952851786508248,2.7545833230185384
GRU,3,6,2026-02-03,1,205,0.9305867376560126,1.3096600928562807,1.092712761977404
GRU,3,6,2026-02-03,2,164,0.48347904339715403,0.6621369616287681,0.5015364334343424
GRU,3,6,2026-02-03,3,175,0.39530923704117105,0.5194465166935895,0.3987008624783508
GRU,3,6,2026-02-03,4,191,0.8126420051200411,1.164816344249248,0.9674741870313917
GRU,3,6,2026-02-03,5,134,1.51092753265364,2.0054680957086837,3.1119955402507657
GRU,3,6,2026-02-04,1,195,0.6943024368503495,0.9320733324525722,0.7908930344410846
GRU,3,6,2026-02-04,2,188,0.4811171057470399,0.689360432725522,0.49865985928074646
GRU,3,6,2026-02-04,3,173,0.33241655647410134,0.4177448024659453,0.33502762792773866
GRU,3,6,2026-02-04,4,196,0.7205566869030733,1.0901738975571036,0.9051915404125449
GRU,3,6,2026-02-04,5,93,1.5983359017442396,2.3647029226899248,3.4375668822478964
GRU,3,6,2026-02-05,1,229,0.8716680446219409,1.225431652899433,1.0615934059661607
GRU,3,6,2026-02-05,2,202,0.38229837952667317,0.5119040850599371,0.3950925108450846
GRU,3,6,2026-02-05,3,226,0.4053719692173961,0.5067679826581769,0.40853234712574243
GRU,3,6,2026-02-05,4,205,0.8048371138740684,1.1183018200277743,0.9867782623947828
GRU,3,6,2026-02-05,5,128,1.6618293556902144,2.1571411740863975,3.429773922018965
GRU,3,6,2026-02-06,1,195,0.3599544296916733,0.5214440017393525,0.46229625913557837
GRU,3,6,2026-02-06,2,183,0.340473040248961,0.5313202563941116,0.3558628605694773
GRU,3,6,2026-02-06,3,176,0.2803733796784369,0.3827416536305471,0.28192274026403985
GRU,3,6,2026-02-06,4,201,0.41379762097399664,0.715091901205885,0.5364870268366542
GRU,3,6,2026-02-06,5,121,1.076536316954838,1.3250883904650352,2.0194319267180885
GRU,3,6,2026-02-07,1,211,0.37265718529386355,0.48336879996753984,0.44048906239296276
GRU,3,6,2026-02-07,2,183,0.49105057012839387,0.6720229907937048,0.5075247392525317
GRU,3,6,2026-02-07,3,224,0.6092262813023162,0.8838274095393303,0.6156948219060024
GRU,3,6,2026-02-07,4,207,0.7508926298776584,1.0664062365401044,0.8741431557195267
GRU,3,6,2026-02-07,5,126,1.1796748359227172,1.5380483918500791,2.436385478882779
GRU,3,6,2026-02-08,1,162,0.37509232980233653,0.47919470063474384,0.4479561367985811
GRU,3,6,2026-02-08,2,176,0.4234897324533172,0.5492573538662567,0.43819617241392117
GRU,3,6,2026-02-08,3,175,0.46060857863653276,0.6719338653287393,0.46462878474309066
GRU,3,6,2026-02-08,4,177,0.6398071196468886,0.8878185041359598,0.7471014729259918
GRU,3,6,2026-02-08,5,118,0.8560114770136159,1.0852202766045926,1.55184639346192
GRU,4,1,2026-02-09,1,228,0.8162350180553414,1.8981213884158314,1.0008290734723608
GRU,4,1,2026-02-09,2,221,0.35880338228665865,0.6420714522953496,0.37282152992223344
GRU,4,1,2026-02-09,3,236,0.27790301263669115,0.3605595180421593,0.279655321516637
GRU,4,1,2026-02-09,4,237,0.7678321359082673,1.4190524888035807,0.9961125643668549
GRU,4,1,2026-02-09,5,153,1.792783940799356,2.4689198769147116,3.4944404862209137
GRU,4,1,2026-02-10,1,175,0.4906025841122582,0.6499883493101075,0.599064702890893
GRU,4,1,2026-02-10,2,175,0.42198560442243305,1.3860507655088234,0.44362938009113756
GRU,4,1,2026-02-10,3,181,0.299795723312687,0.4987945614109971,0.3023718075397185
GRU,4,1,2026-02-10,4,170,0.7603273030200035,1.3328349314872592,0.9911209164283304
GRU,4,1,2026-02-10,5,117,1.902386490549231,2.4332139481711197,3.6931278009569772
GRU,4,1,2026-02-11,1,147,0.5247884131883548,0.9550679981783278,0.677304665906489
GRU,4,1,2026-02-11,2,160,0.36212371190389,0.48319268886237166,0.3723490301332377
GRU,4,1,2026-02-11,3,147,0.3018237090164842,0.4064937228416555,0.3036238454726766
GRU,4,1,2026-02-11,4,151,0.9225498898403007,1.5578875887480517,1.2158117307234144
GRU,4,1,2026-02-11,5,93,2.409502305152738,3.2108628715740823,5.255555836471341
GRU,4,1,2026-02-12,1,164,0.980109238043064,1.92384164538959,1.3105881685236747
GRU,4,1,2026-02-12,2,157,0.5356182576238223,1.0913693686988235,0.5544270994509851
GRU,4,1,2026-02-12,3,156,0.5943140861315604,0.7660881967369605,0.5995478317064432
GRU,4,1,2026-02-12,4,155,1.1799537658691406,1.8176036855901538,1.5368594716971224
GRU,4,1,2026-02-12,5,101,2.980042007496648,4.036317534437487,7.271276552327791
GRU,4,1,2026-02-13,1,192,1.2661780185169644,3.7679036120512897,1.6260409412185126
GRU,4,1,2026-02-13,2,179,1.422384251429382,4.799796917547771,1.5946927537943545
GRU,4,1,2026-02-13,3,176,1.888047001578591,6.159043220704247,2.1308317178918528
GRU,4,1,2026-02-13,4,175,2.48898914155506,5.892712835657168,3.0112208990725913
GRU,4,1,2026-02-13,5,116,3.0165737963270867,4.171891019549233,5.478761036274743
GRU,4,1,2026-02-14,1,240,1.0791473865509034,2.5102054900160624,1.3124875914511767
GRU,4,1,2026-02-14,2,244,0.6683188683348276,1.2977815408819706,0.6956455434521621
GRU,4,1,2026-02-14,3,250,0.6530028076171875,0.9613016468660507,0.6602626042504737
GRU,4,1,2026-02-14,4,241,1.2587687965910135,1.8737495045217538,1.5927527729725373
GRU,4,1,2026-02-14,5,157,2.543792084776925,3.3534562902129315,4.745368061657835
GRU,4,1,2026-02-15,1,230,0.8656396451203721,1.6667452151517166,1.0339359368676546
GRU,4,1,2026-02-15,2,227,1.1345515986371146,2.905403476592383,1.2074653511699378
GRU,4,1,2026-02-15,3,231,1.9951643950667386,4.547810595856388,2.132126556947504
GRU,4,1,2026-02-15,4,226,2.9625126886508455,5.129463710411336,3.805077262249276
GRU,4,1,2026-02-15,5,149,3.8487319035995906,5.272986446768961,7.262309731725573
GRU,4,3,2026-02-09,1,172,0.7974715639454448,1.461998632191639,0.9824824179621618
GRU,4,3,2026-02-09,2,155,0.41686765609249,0.5687100865275756,0.4310452197126841
GRU,4,3,2026-02-09,3,189,0.41009878061015353,0.5279342242891008,0.41417666118411123
GRU,4,3,2026-02-09,4,185,0.7438143007509463,1.2253265261204829,0.8895921185549928
GRU,4,3,2026-02-09,5,123,1.3883191527677068,2.091917567278419,2.736398522430041
GRU,4,3,2026-02-10,1,106,0.5316902976365959,0.6875388365305584,0.6742476237340261
GRU,4,3,2026-02-10,2,101,0.45768576644041364,0.8535815383144997,0.47486785074442134
GRU,4,3,2026-02-10,3,105,0.34636397588820683,0.47055515335336817,0.34998403462578753
GRU,4,3,2026-02-10,4,93,0.6261720220580231,0.908471688897406,0.7836603807535006
GRU,4,3,2026-02-10,5,69,1.5529706425648904,2.147813735095136,3.027685537485414
GRU,4,3,2026-02-11,1,78,0.7010968689225676,1.383141853042771,1.0443488214531835
GRU,4,3,2026-02-11,2,89,0.4472951138957163,0.5568456224431048,0.45938318926500044
GRU,4,3,2026-02-11,3,79,0.4094901105019613,0.5412177469020932,0.41003214562563445
GRU,4,3,2026-02-11,4,82,0.9346594909557697,1.4900012661298263,1.1920616151799814
GRU,4,3,2026-02-11,5,50,2.286771582144278,2.987145349916971,4.780296919341445
GRU,4,3,2026-02-12,1,81,0.8937368824648759,1.4476795542461736,1.1415878330861642
GRU,4,3,2026-02-12,2,59,0.6182335460253352,0.9326389010889088,0.6323650964532905
GRU,4,3,2026-02-12,3,61,0.4896551663758323,0.6293737853162393,0.4915266510834487
GRU,4,3,2026-02-12,4,56,1.1247846891009619,1.6610121245267115,1.5351776734642686
GRU,4,3,2026-02-12,5,44,3.708810738842897,4.795174593419774,9.59327279612123
GRU,4,3,2026-02-13,1,110,1.0933014339870877,2.197091866128742,1.3913316058112508
GRU,4,3,2026-02-13,2,93,0.7812949560021842,1.7859430279610022,0.8146384916349304
GRU,4,3,2026-02-13,3,85,1.632588285558364,3.8548016213077854,1.70921441230273
GRU,4,3,2026-02-13,4,75,2.5028089904785165,4.208357036895008,2.9439538109220544
GRU,4,3,2026-02-13,5,61,2.5732801885552745,3.5799416037773044,4.749697201595901
GRU,4,3,2026-02-14,1,198,1.1041518003361706,2.061617411986787,1.2942587905077396
GRU,4,3,2026-02-14,2,211,0.6292563504203488,0.8671231985177491,0.6489874872045409
GRU,4,3,2026-02-14,3,221,0.6220844205508224,0.8165819848720157,0.6267371145864377
GRU,4,3,2026-02-14,4,204,1.1198175910944168,1.7561100399945628,1.4263309035700922
GRU,4,3,2026-02-14,5,135,2.4637976752387147,3.10779098179001,4.571019626216889
GRU,4,3,2026-02-15,1,172,0.8224583436044308,1.1409705984593546,0.9663007816651739
GRU,4,3,2026-02-15,2,165,1.029367990204782,1.960119724240856,1.0732339912344975
GRU,4,3,2026-02-15,3,176,1.6395462514575476,2.916230071208446,1.7015079581354717
GRU,4,3,2026-02-15,4,173,2.7474959521905125,4.379926819026308,3.596587003530656
GRU,4,3,2026-02-15,5,115,4.4355544491090635,5.919383845237228,7.761434768430218
GRU,4,6,2026-02-09,1,202,0.8574062603403891,1.304900459141506,1.0207960662175044
GRU,4,6,2026-02-09,2,195,0.3358157687717013,0.45822563007650774,0.34999324706288343
GRU,4,6,2026-02-09,3,225,0.2529169492368345,0.32273774655568654,0.2544626937478705
GRU,4,6,2026-02-09,4,229,0.5765854633299833,0.9100175195702045,0.706410463572195
GRU,4,6,2026-02-09,5,157,1.3232897836550652,1.739221403992045,2.7020312074039405
GRU,4,6,2026-02-10,1,106,0.43356801878731205,0.6012976260857218,0.5414216523398088
GRU,4,6,2026-02-10,2,122,0.2957150860562352,0.5686830994641853,0.30496097779387943
GRU,4,6,2026-02-10,3,112,0.2653295880272275,0.3313229719611365,0.26735059320799476
GRU,4,6,2026-02-10,4,98,0.5718694333676936,0.791184678095812,0.7189767110733467
GRU,4,6,2026-02-10,5,85,1.7193312558109728,2.136293423080207,3.324960157129805
GRU,4,6,2026-02-11,1,83,0.4815045735922208,0.6546784328325773,0.5996089284169426
GRU,4,6,2026-02-11,2,94,0.31831108255589263,0.41443924801545556,0.32836125152069834
GRU,4,6,2026-02-11,3,83,0.21556774583686308,0.35311499825757714,0.21670912444049706
GRU,4,6,2026-02-11,4,82,0.7981874202325098,1.218200860595943,1.0240665933125537
GRU,4,6,2026-02-11,5,56,2.2333494827230136,2.726496990417986,5.008179524603057
GRU,4,6,2026-02-12,1,75,0.7883709343804252,1.083113558103317,0.9443842405574546
GRU,4,6,2026-02-12,2,59,0.68813438631047,0.9335586105503524,0.7045295016620632
GRU,4,6,2026-02-12,3,72,0.5093416991057219,0.6554840041130794,0.5126265063121154
GRU,4,6,2026-02-12,4,62,0.9327561997170939,1.3698146382240821,1.2792305036936222
GRU,4,6,2026-02-12,5,49,4.440832787684573,5.567756396887387,12.106725808469907
GRU,4,6,2026-02-13,1,159,0.9810506472797512,1.694417633423847,1.2890759341690208
GRU,4,6,2026-02-13,2,115,0.988132483440897,1.7105722211909369,1.0236615107461766
GRU,4,6,2026-02-13,3,106,1.4053424523311595,2.4913223882981774,1.4411306241669137
GRU,4,6,2026-02-13,4,112,1.9017312556978254,2.7578494878351782,2.1283102802343667
GRU,4,6,2026-02-13,5,84,1.8771426589400673,2.444656950125108,3.4469209070320934
