model,fold,horizon,forecast_origin,n,MAE,RMSE,sMAPE
GRU,1,1,2026-01-20 14:00:00,34,1.052213332232307,1.6190338960966828,1.6053659338551551
GRU,1,1,2026-01-20 15:00:00,33,1.0675101232047033,1.630570125928805,1.6659263880177213
GRU,1,1,2026-01-20 16:00:00,37,0.6237790906751478,0.8408333782493055,0.8403151625891462
GRU,1,1,2026-01-20 17:00:00,33,1.0059443001795296,1.8268712173423605,1.350854670275909
GRU,1,1,2026-01-20 18:00:00,34,1.5920869041891659,2.2009506802741168,2.2009726230664994
GRU,1,1,2026-01-20 19:00:00,33,1.5895732147525055,2.268167098916085,2.3502534378522055
GRU,1,1,2026-01-20 20:00:00,35,0.8932130359468006,1.2670778310537776,1.0094661833790197
GRU,1,1,2026-01-20 21:00:00,34,1.6180486118092257,2.684285574372256,2.2578554817164913
GRU,1,1,2026-01-20 22:00:00,34,1.5822018642051547,2.6201000071009073,2.15469244294691
GRU,1,1,2026-01-20 23:00:00,32,1.3988758325576782,1.8181499543821587,1.766866481021897
GRU,1,1,2026-01-21 00:00:00,36,0.9947122291282372,1.3289104867411288,1.140624192279272
GRU,1,1,2026-01-21 01:00:00,33,0.7485613582110164,0.918475202184079,0.9266038109482481
GRU,1,1,2026-01-21 02:00:00,34,0.6935630499147901,0.8739790942026745,0.7950274224745619
GRU,1,1,2026-01-21 03:00:00,35,0.5417780558268229,0.6579112810490202,0.5724113927237393
GRU,1,1,2026-01-21 04:00:00,36,0.9083946369312428,1.3218752544231345,1.151579511547588
GRU,1,1,2026-01-21 05:00:00,33,2.5831689160279554,4.64425775480386,3.8620935314705345
GRU,1,1,2026-01-21 06:00:00,36,1.1128116537023474,1.7535599821773444,1.9458237382679815
GRU,1,1,2026-01-21 07:00:00,36,0.6847265384815358,0.9842334166718548,1.0180509966859619
GRU,1,1,2026-01-21 08:00:00,34,1.1949299083036535,2.165881078915667,1.746894018946392
GRU,1,1,2026-01-21 09:00:00,34,0.8049541548186658,1.2588001488841676,1.2539138144175743
GRU,1,1,2026-01-21 10:00:00,34,1.0767766915115655,1.8339640353645277,1.3160941286484293
GRU,1,1,2026-01-21 11:00:00,34,1.3432814280192056,2.296391237050046,1.7652782960956903
GRU,1,1,2026-01-21 12:00:00,34,0.618975882436715,0.8113109126698136,0.8150915875053132
GRU,1,1,2026-01-21 13:00:00,35,0.5046923319498697,0.7745486252298622,0.6123875688622856
GRU,1,1,2026-01-21 14:00:00,34,0.6341485042198031,1.1913994206074339,1.1116836718169214
GRU,1,1,2026-01-21 15:00:00,34,0.5626682206696154,0.8488398214020011,0.7822323657360748
GRU,1,1,2026-01-21 16:00:00,47,1.2046701057019242,2.089345859025171,1.5688527694982304
GRU,1,1,2026-01-21 17:00:00,49,0.8295859166013411,1.3247244857254472,1.148511570508514
GRU,1,1,2026-01-21 18:00:00,34,1.1286120695226334,1.3043338955765102,1.4149978354765973
GRU,1,1,2026-01-21 19:00:00,28,1.5085825693039667,2.168469056611641,1.8906406210848197
GRU,1,1,2026-01-21 20:00:00,33,1.261856233230745,1.7211242241481661,1.4791280951517312
GRU,1,1,2026-01-21 21:00:00,37,1.7072088911726668,2.726185671743109,2.26819905212222
GRU,1,1,2026-01-21 22:00:00,36,0.9810624652438693,1.5025097733589348,1.2411057865520774
GRU,1,1,2026-01-21 23:00:00,37,0.8715365985492329,1.206694288567818,1.0432891457573323
GRU,1,1,2026-01-22 00:00:00,32,0.8877584934234619,1.2832804019766124,1.11496637186924
GRU,1,1,2026-01-22 01:00:00,35,0.9620928083147321,1.5977848993332189,1.1492597451361133
GRU,1,1,2026-01-22 02:00:00,34,0.8104226355459176,1.0464919820461205,0.9821066772852246
GRU,1,1,2026-01-22 03:00:00,34,0.6189051983403225,0.7814003092633821,0.6931247920033069
GRU,1,1,2026-01-22 04:00:00,34,0.7918776717840457,1.07873370221466,0.9813008852183314
GRU,1,1,2026-01-22 05:00:00,34,2.8543316710229014,5.110989057908398,4.65861744729277
GRU,1,1,2026-01-22 06:00:00,34,1.4414767845004213,2.378780892262939,2.039843274227864
GRU,1,1,2026-01-22 07:00:00,37,0.8665088962864231,1.314023880266761,1.4021569371343745
GRU,1,1,2026-01-22 08:00:00,36,1.2531951621726707,2.2898308954033677,1.7967756445818266
GRU,1,1,2026-01-22 09:00:00,36,0.9240165286593967,1.7217220805867244,1.3761703349018561
GRU,1,1,2026-01-22 10:00:00,33,0.7733025213684698,1.1860242315336118,1.2666978908345035
GRU,1,1,2026-01-22 11:00:00,35,0.744989267985026,1.2799304101516127,1.2063686380457064
GRU,1,1,2026-01-22 12:00:00,36,1.306158948827673,2.19445658094039,1.8763462251916811
GRU,1,1,2026-01-22 13:00:00,36,0.6147205564710829,0.9128509464920161,0.8417947290080575
GRU,1,1,2026-01-22 14:00:00,34,1.5327141331691367,3.1601939070303326,1.989183282573075
GRU,1,1,2026-01-22 15:00:00,34,0.7680622549617991,1.185808815041881,0.9822272820030643
GRU,1,1,2026-01-22 16:00:00,36,0.704342488889341,1.1898624290619113,1.04279245738205
GRU,1,1,2026-01-22 17:00:00,34,0.911136739394244,1.2897623666591425,1.3229766737857125
GRU,1,1,2026-01-22 18:00:00,34,1.1500588959338618,1.406117730046194,1.5099153778762477
GRU,1,1,2026-01-22 19:00:00,33,1.1384436867453835,1.3739649968662506,1.5096582335691162
GRU,1,1,2026-01-22 20:00:00,36,1.0293220943874783,1.38093748622626,1.4352170406529576
GRU,1,1,2026-01-22 21:00:00,35,1.0700445992606027,1.727738767067473,1.4235348978549973
GRU,1,1,2026-01-22 22:00:00,35,0.9146587916782924,1.3274774412882806,1.2758950456935827
GRU,1,1,2026-01-22 23:00:00,33,0.9395466043491556,1.221595363752416,1.2099537283655297
GRU,1,1,2026-01-23 00:00:00,34,0.8507173201617073,1.134446643748941,1.0112057197161763
GRU,1,1,2026-01-23 01:00:00,50,0.9129488372802734,1.1976340634624407,1.1473534076818765
GRU,1,1,2026-01-23 02:00:00,36,0.745408128809046,0.9539522093552288,0.9050959730968402
GRU,1,1,2026-01-23 03:00:00,49,0.56895366331347,0.7630785855925587,0.6664178387201711
GRU,1,1,2026-01-23 04:00:00,48,0.7841847737630209,1.0970348577017368,0.9902021980593955
GRU,1,1,2026-01-23 05:00:00,35,2.0907366798037574,4.006234139001231,2.9947648023100277
GRU,1,1,2026-01-23 06:00:00,35,1.2345008850097656,1.8879873034106083,2.0028418381192745
GRU,1,1,2026-01-23 07:00:00,33,0.9112891380232995,1.7024115351633677,1.496336807576357
GRU,1,1,2026-01-23 08:00:00,47,1.2350822881603918,2.503871981254139,2.054042531301909
GRU,1,1,2026-01-23 09:00:00,48,1.017834424972534,1.6636548509825617,1.65984567850922
GRU,1,1,2026-01-23 10:00:00,34,0.5581410351921531,0.7015117805324508,0.7148658373942611
GRU,1,1,2026-01-23 11:00:00,33,0.763307744806463,1.076534410935516,1.0593635390947074
GRU,1,1,2026-01-23 12:00:00,46,0.6012384165888249,0.8318592585655683,0.823119753059691
GRU,1,1,2026-01-23 13:00:00,33,0.6757773197058475,1.3022340643799715,1.2048668369403608
GRU,1,1,2026-01-23 14:00:00,35,0.5854220799037388,0.9577244744602319,0.987753584219707
GRU,1,1,2026-01-23 15:00:00,35,0.6287334987095424,0.8860743576441696,0.8976020993670452
GRU,1,1,2026-01-23 16:00:00,33,1.1402896534312854,1.949160361573237,1.6863113482183363
GRU,1,1,2026-01-23 17:00:00,34,0.6289965311686199,0.9034639428522491,0.8577139435801484
GRU,1,1,2026-01-23 18:00:00,35,0.8263502211797805,1.3210648325185599,1.4188439018549193
GRU,1,1,2026-01-23 19:00:00,46,0.7858173812645068,1.2783294139387154,1.1118066264618691
GRU,1,1,2026-01-23 20:00:00,35,0.6490685235886348,0.9858609832596784,0.8961454206837407
GRU,1,1,2026-01-23 21:00:00,34,0.9846069859523399,1.662564457191954,1.4018481891222274
GRU,1,1,2026-01-23 22:00:00,35,0.7277630760556175,1.0377629336509187,0.9803635148612851
GRU,1,1,2026-01-23 23:00:00,49,1.2101331438337053,1.7674999251196726,1.4853163209981224
GRU,1,1,2026-01-24 00:00:00,33,0.754503770308061,1.1030302208165246,0.98738194330908
GRU,1,1,2026-01-24 01:00:00,35,0.7986405145554315,1.220468774817115,1.1576586476109454
GRU,1,1,2026-01-24 02:00:00,46,0.6307916503021682,0.9985981695613465,0.8688715699263905
GRU,1,1,2026-01-24 03:00:00,47,0.4959296909629876,0.7943355539395845,0.6717653187731439
GRU,1,1,2026-01-24 04:00:00,36,0.4472481409708659,0.6586512562016494,0.5716307127376307
GRU,1,1,2026-01-24 05:00:00,48,1.6484505247186727,3.2252599198783023,1.9203252350422717
GRU,1,1,2026-01-24 06:00:00,34,1.2473835664636947,1.8218241039433247,1.5887695026168829
GRU,1,1,2026-01-24 07:00:00,48,1.0824557763558846,1.8781401412155285,1.698694112162637
GRU,1,1,2026-01-24 08:00:00,46,0.6426810665407043,0.9605940748058146,0.9165087130590434
GRU,1,1,2026-01-24 09:00:00,49,0.6042879238690919,0.9164870669490556,0.9663822538475183
GRU,1,1,2026-01-24 10:00:00,50,0.6430943298339844,1.0815248285505088,1.091293583476388
GRU,1,1,2026-01-24 11:00:00,35,0.7237977890741257,1.289626172346267,1.4595921641160226
GRU,1,1,2026-01-24 12:00:00,34,0.8368745317646101,1.1877745857069009,1.3124109562009125
GRU,1,1,2026-01-24 13:00:00,37,1.0952145688168637,1.6726402339553705,1.8235751501103994
GRU,1,1,2026-01-24 14:00:00,36,0.8643013989483869,1.273542750216652,1.1359502435598858
GRU,1,1,2026-01-24 15:00:00,36,0.9478201689543548,1.2231804988988462,1.4036672691794767
GRU,1,1,2026-01-24 16:00:00,35,1.2190552121117002,1.5452810529433192,1.6953997911418066
GRU,1,1,2026-01-24 17:00:00,35,1.7657418387276786,2.211097175617174,2.372097983628277
GRU,1,1,2026-01-24 18:00:00,34,3.80998099083994,5.5437176365529375,4.34008031542966
GRU,1,1,2026-01-24 19:00:00,34,7.037415560554056,9.825672564587157,8.475392718616698
GRU,1,1,2026-01-24 20:00:00,51,6.09971783207912,7.271192737439395,7.681932697803933
GRU,1,1,2026-01-24 21:00:00,31,7.345299546436597,8.841488499190387,9.225741704603452
GRU,1,1,2026-01-24 22:00:00,33,4.704456714668659,5.892225798552337,5.772333594291049
GRU,1,1,2026-01-24 23:00:00,35,1.9175838288806732,2.7444297109754334,2.4967596590685988
GRU,1,1,2026-01-25 00:00:00,33,0.7477161908390546,0.9367718472381125,0.7984831509887099
GRU,1,1,2026-01-25 01:00:00,33,1.0147317057908185,1.5116041521129828,1.2381055034546542
GRU,1,1,2026-01-25 02:00:00,36,0.9959017788922346,1.378647619663728,1.2126470604476842
GRU,1,1,2026-01-25 03:00:00,34,0.9279097388772404,1.0841734836240156,1.0166188178242725
GRU,1,1,2026-01-25 04:00:00,33,0.8369887380888967,1.0485186196502874,1.0211905346400307
GRU,1,1,2026-01-25 05:00:00,29,0.6985511341314207,0.8612405919815226,0.8281025758526621
GRU,1,1,2026-01-25 06:00:00,36,2.802231717992712,5.152787286610193,3.360362306961679
GRU,1,1,2026-01-25 07:00:00,35,1.889002700079055,2.596025804592749,2.5868556584696325
GRU,1,1,2026-01-25 08:00:00,34,2.489097034229952,4.4080951853245125,3.355400075314309
GRU,1,1,2026-01-25 09:00:00,35,1.513268752325149,2.3849799466812804,1.9854549009694076
GRU,1,1,2026-01-25 10:00:00,33,0.7197941096142084,0.9583252215211733,1.0311706614296945
GRU,1,1,2026-01-25 11:00:00,36,1.5734311916210035,2.782452253050345,2.385217008663929
GRU,1,1,2026-01-25 12:00:00,35,2.321251278831845,4.145631113187993,2.9772949203575676
GRU,1,1,2026-01-25 13:00:00,35,4.616871352422805,7.3741298538486575,5.281213578296412
GRU,1,1,2026-01-25 14:00:00,35,3.1995202564057847,4.387851928457334,4.2525305223798835
GRU,1,1,2026-01-25 15:00:00,34,1.9407539367675781,2.9707395544038624,2.6518296471413083
GRU,1,1,2026-01-25 16:00:00,34,2.2769364375694128,3.295878948607838,2.7242835972183195
GRU,1,1,2026-01-25 17:00:00,33,2.2808120419280695,2.671582700284338,2.6929589863400945
GRU,1,1,2026-01-25 18:00:00,34,1.8682890125349458,2.165254019651962,2.104925931793776
GRU,1,1,2026-01-25 19:00:00,32,3.3278406063715615,5.366479924462027,3.8989724855982564
GRU,1,1,2026-01-25 20:00:00,31,3.893751452046056,5.2163752299798745,4.368534177508981
GRU,1,1,2026-01-25 21:00:00,34,2.5453754499846815,3.898600333302792,2.994561640347632
GRU,1,1,2026-01-25 22:00:00,33,2.0065905253092446,2.652786363131121,2.281625196096273
GRU,1,3,2026-01-19 00:00:00,15,0.8916696336534288,1.1770115516861706,1.120901981495974
GRU,1,3,2026-01-19 01:00:00,18,0.9245866139729818,1.1104600664853168,1.2242304648624798
GRU,1,3,2026-01-19 02:00:00,16,0.767779509226481,1.0397333077664646,1.038449092455329
GRU,1,3,2026-01-19 03:00:00,13,1.406284430088141,2.1791520123648254,2.107785308733803
GRU,1,3,2026-01-19 04:00:00,15,1.9351750691731766,2.893978914149134,2.4235712804824763
GRU,1,3,2026-01-19 05:00:00,13,2.7289205697866588,4.372218504674101,3.5775314023847304
GRU,1,3,2026-01-19 06:00:00,15,1.3308426751030815,2.1938471905598402,1.802303872505924
GRU,1,3,2026-01-19 07:00:00,12,0.8850840462578672,1.2494851942748955,1.0775623642338854
GRU,1,3,2026-01-19 08:00:00,11,1.334259611187559,2.3792253492809894,1.631766499042501
GRU,1,3,2026-01-19 09:00:00,14,1.1343616303943451,1.748636884657401,1.8920745075685883
GRU,1,3,2026-01-19 10:00:00,14,0.701828487335689,0.8846484350659695,0.8131778331369274
GRU,1,3,2026-01-19 11:00:00,15,0.7788172403971357,0.9464800845645162,0.8776152008626094
GRU,1,3,2026-01-19 12:00:00,19,0.9556045086063139,1.1183549746437929,1.1775177710109164
GRU,1,3,2026-01-19 13:00:00,17,1.2481821346906274,1.497429526602439,1.599588313425187
GRU,1,3,2026-01-19 14:00:00,20,1.3169431474473738,2.172614964904979,2.8261856297306074
GRU,1,3,2026-01-19 15:00:00,16,1.8445549011230469,2.9427628209835186,4.3526408940989505
GRU,1,3,2026-01-19 16:00:00,11,2.0590489705403643,2.843204047988521,3.635108502534656
GRU,1,3,2026-01-19 17:00:00,16,2.022711859809027,2.8980523412224537,2.5217483104762857
GRU,1,3,2026-01-19 18:00:00,16,1.9034707811143667,2.7718052005991556,2.0935287504752735
GRU,1,3,2026-01-19 19:00:00,22,1.488255728776206,1.9631555591998753,1.6900206627547463
GRU,1,3,2026-01-19 20:00:00,16,1.800263086954753,2.291239710786197,2.06782910340383
GRU,1,3,2026-01-19 21:00:00,15,1.630380362051505,2.044195998728604,1.7805357779595996
GRU,1,3,2026-01-19 22:00:00,16,1.207754135131836,1.5108096807859228,1.2965600064988965
GRU,1,3,2026-01-19 23:00:00,15,1.3839775933159721,2.192345370947127,1.8785203012795422
GRU,1,3,2026-01-20 00:00:00,11,1.1748632951216265,1.5910832967542272,1.5381579918185018
GRU,1,3,2026-01-20 01:00:00,15,1.0006897820366754,1.3690086695313537,1.2557400175757478
GRU,1,3,2026-01-20 02:00:00,18,0.82067546138057,1.259547453645568,1.0608674188555969
GRU,1,3,2026-01-20 03:00:00,16,0.8762076960669624,1.5987639931170696,1.392885057280963
GRU,1,3,2026-01-20 04:00:00,18,1.0463521745469833,1.6569735620151758,1.6554045146358702
GRU,1,3,2026-01-20 05:00:00,18,1.714817117761682,2.796462572765438,3.243603534075483
GRU,1,3,2026-01-20 06:00:00,12,1.3117584299158158,2.1476079992419472,2.0405296752191036
GRU,1,3,2026-01-20 07:00:00,13,2.021555778307792,2.8717222514551235,3.3919979236094453
GRU,1,3,2026-01-20 08:00:00,17,1.9014758689730777,2.7817828198717223,3.253793904327205
GRU,1,3,2026-01-20 09:00:00,16,1.1161858240763347,1.4447783531163272,1.6047162137910715
GRU,1,3,2026-01-20 10:00:00,14,1.0871168166872052,1.7149148488089465,1.496690783644535
GRU,1,3,2026-01-20 11:00:00,14,0.8459703354608438,1.117364689202592,1.0393303161423715
GRU,1,3,2026-01-20 12:00:00,17,1.3716237685259645,1.8370362553256339,1.8955305038779584
GRU,1,3,2026-01-20 13:00:00,14,1.3378122420538043,1.8526185098242873,2.072142728675827
GRU,1,3,2026-01-20 14:00:00,14,0.8109574696374319,1.0828772877114126,1.22757166064885
GRU,1,3,2026-01-20 15:00:00,18,0.9288872612847224,1.304792938048237,1.3466985617471343
GRU,1,3,2026-01-20 16:00:00,16,1.083434422810872,1.7673808728799776,1.4601577739791645
GRU,1,3,2026-01-20 17:00:00,15,1.5265318128797738,1.9859416399850442,2.1113274811017417
GRU,1,3,2026-01-20 18:00:00,16,0.9714093738132054,1.1927383841480284,1.0611460991437844
GRU,1,3,2026-01-20 19:00:00,16,0.9335283173455133,1.2091520707820695,0.961496925001073
GRU,1,3,2026-01-20 20:00:00,12,0.7195434570312496,0.9010883108402257,0.7542187500469678
GRU,1,3,2026-01-20 21:00:00,13,1.3958480704543939,1.7914821125199467,1.915637696227918
GRU,1,3,2026-01-20 22:00:00,15,1.1563164605034726,1.3604537919584863,1.2492809937533425
GRU,1,3,2026-01-20 23:00:00,18,1.2161503544560184,1.5097024193247413,1.3720720065854202
GRU,1,3,2026-01-21 00:00:00,18,0.7824599654586227,0.9749048953655989,0.8780565733990173
GRU,1,3,2026-01-21 01:00:00,14,0.6246296110607329,0.874105821041909,0.6930707325003029
GRU,1,3,2026-01-21 02:00:00,21,0.6312505328466023,0.8446944760272685,0.6977139115403168
GRU,1,3,2026-01-21 03:00:00,19,0.6635258100186177,1.1142624135998305,0.7564249347704992
GRU,1,3,2026-01-21 04:00:00,16,1.2406989733378087,2.383935515610828,1.613051641399136
GRU,1,3,2026-01-21 05:00:00,17,2.126782735188801,3.7959077288211223,3.6105361038232346
GRU,1,3,2026-01-21 06:00:00,16,0.731190416547987,0.9385950482924733,0.867551628599581
GRU,1,3,2026-01-21 07:00:00,19,0.9041830364026514,1.5026139847774254,1.1272036031718702
GRU,1,3,2026-01-21 08:00:00,14,1.1038758414132264,1.9049515392402487,1.2978988848454647
GRU,1,3,2026-01-21 09:00:00,15,1.074638847068505,1.386519167461857,1.234939450298096
GRU,1,3,2026-01-21 10:00:00,14,1.3723971048990893,1.6368290685910845,1.716441162021592
GRU,1,3,2026-01-21 11:00:00,14,0.9972183590843567,1.313054334681786,1.311100807535189
GRU,1,3,2026-01-21 12:00:00,17,0.4647360409007353,0.5737179538124151,0.49104196739794354
GRU,1,3,2026-01-21 13:00:00,17,0.5255056643018535,0.7312915511395356,0.5925792552250783
GRU,1,3,2026-01-21 14:00:00,21,0.6910755756250335,0.9477098461221671,0.9164147550724703
GRU,1,3,2026-01-21 15:00:00,31,0.7841107813973015,1.002808925997247,0.9384501800457242
GRU,1,3,2026-01-21 16:00:00,32,1.001868044888532,1.1535687491887208,1.231508616217115
GRU,1,3,2026-01-21 17:00:00,17,1.3944555128841374,1.5585458408319213,1.748758270254278
GRU,1,3,2026-01-21 18:00:00,9,1.2516445112817083,1.3914291516794348,1.5696645400245317
GRU,1,3,2026-01-21 19:00:00,12,0.773699230617947,0.9563437499906575,0.9270473819926651
GRU,1,3,2026-01-21 20:00:00,17,0.8692386851591224,1.1554614059238835,1.095241998599513
GRU,1,3,2026-01-21 21:00:00,21,0.9459844316755023,1.2207863652726336,1.1876718717366745
GRU,1,3,2026-01-21 22:00:00,18,1.0527634797272858,1.3738200022579727,1.2372355851807497
GRU,1,3,2026-01-21 23:00:00,14,0.9671629042852493,1.1761224945013535,1.0864946486827542
GRU,1,3,2026-01-22 00:00:00,16,0.8536081314086914,1.1263324332330644,0.9779662637551954
GRU,1,3,2026-01-22 01:00:00,16,1.1276946067810059,2.1121450436076463,1.3869659901989142
GRU,1,3,2026-01-22 02:00:00,13,0.8157027806991185,1.3232879709367116,0.9618738045427586
GRU,1,3,2026-01-22 03:00:00,16,1.121914545694988,1.585718178242074,1.3187556987737656
GRU,1,3,2026-01-22 04:00:00,17,2.025851455389284,3.052243484513278,2.9676152624755363
GRU,1,3,2026-01-22 05:00:00,13,2.309935643122746,3.8646187419657276,4.0310123424097
GRU,1,3,2026-01-22 06:00:00,13,0.9556957147060301,1.7789950324799084,1.3073738143176687
GRU,1,3,2026-01-22 07:00:00,18,0.699830561508367,1.0806478089758427,1.17609978819929
GRU,1,3,2026-01-22 08:00:00,16,0.8500832186804882,1.1515285733482723,1.338873307490549
GRU,1,3,2026-01-22 09:00:00,18,0.7520285712348092,1.0904284607937895,1.1299408758615404
GRU,1,3,2026-01-22 10:00:00,16,1.2769610087076817,1.7836300613198575,1.741637436171889
GRU,1,3,2026-01-22 11:00:00,21,0.9220463182560353,1.294394673266461,1.2577050183909653
GRU,1,3,2026-01-22 12:00:00,19,1.2142483002958244,1.8345721273471707,1.5112004556892205
GRU,1,3,2026-01-22 13:00:00,14,0.930139632452103,1.2184964032415855,1.1385564471028409
GRU,1,3,2026-01-22 14:00:00,15,0.8256800333658855,1.1201351766386995,0.94877417708431
GRU,1,3,2026-01-22 15:00:00,11,0.8405350193832863,1.2654840888756937,0.966375782711954
GRU,1,3,2026-01-22 16:00:00,13,0.9438349079881978,1.1670021382018712,1.2844472056244678
GRU,1,3,2026-01-22 17:00:00,11,1.1376594774650808,1.347629230672191,1.5537173766716315
GRU,1,3,2026-01-22 18:00:00,12,1.3671324341385456,1.6030517257925678,1.6759134838133711
GRU,1,3,2026-01-22 19:00:00,12,1.0370931625366213,1.5609948171612398,1.4904930861816006
GRU,1,3,2026-01-22 20:00:00,12,1.2291187357019504,1.8449399802812687,1.8008362435739553
GRU,1,3,2026-01-22 21:00:00,15,1.0769257439507378,1.5142725957910992,1.503406236294293
GRU,1,3,2026-01-22 22:00:00,14,0.8070901234944661,1.0471731417387156,1.028471616840253
GRU,1,3,2026-01-22 23:00:00,23,0.8900359886280005,1.1525303446317878,1.0495678883884652
GRU,1,3,2026-01-23 00:00:00,22,0.7948323452111447,0.9968479849329372,0.9295068019466065
GRU,1,3,2026-01-23 01:00:00,33,0.6230725760411734,0.8377059384579881,0.7335071295754251
GRU,1,3,2026-01-23 02:00:00,33,0.5150339017412076,0.6799688276589935,0.6235161332647198
GRU,1,3,2026-01-23 03:00:00,30,0.8295616856327765,1.4056466958365155,1.007727972140207
GRU,1,3,2026-01-23 04:00:00,21,1.3980639826053032,2.734791926098718,1.9496720791969109
GRU,1,3,2026-01-23 05:00:00,15,1.4497032165527342,3.061835381009909,2.171610370747421
GRU,1,3,2026-01-23 06:00:00,20,0.820928050853588,1.4610926772114514,1.4166086561639197
GRU,1,3,2026-01-23 07:00:00,31,0.9801392367236503,1.7959932511898535,1.5944777730966597
GRU,1,3,2026-01-23 08:00:00,32,1.217854707329362,2.051304050291839,1.821872182855034
GRU,1,3,2026-01-23 09:00:00,26,0.8253869113759097,1.1072786237602716,1.1235311796484895
GRU,1,3,2026-01-23 10:00:00,23,0.8374979937518082,1.097355022123807,1.1153624045771184
GRU,1,3,2026-01-23 11:00:00,20,0.9670708550347227,1.3289436582427347,1.2134598053147725
GRU,1,3,2026-01-23 12:00:00,20,0.8091295454237197,1.1329986893712063,1.2157715098345347
GRU,1,3,2026-01-23 13:00:00,15,0.7265526383011427,0.9698031251725298,1.1108005940731556
GRU,1,3,2026-01-23 14:00:00,17,0.8317789314619074,1.1344492183075257,1.046120393005298
GRU,1,3,2026-01-23 15:00:00,14,1.1744478013780384,1.612368424525499,1.5475823377922369
GRU,1,3,2026-01-23 16:00:00,14,1.0244243561275417,1.3896172692780804,1.2894345824686908
GRU,1,3,2026-01-23 17:00:00,19,0.8466941655030723,1.0649439932434677,1.1634912566275428
GRU,1,3,2026-01-23 18:00:00,19,0.8282103213185683,1.0401356066275387,1.1294721131451524
GRU,1,3,2026-01-23 19:00:00,22,0.8858875313190496,1.1348021394265733,1.1361804317805027
GRU,1,3,2026-01-23 20:00:00,16,0.7236372629801434,0.8594524305253292,0.8431056431089254
GRU,1,3,2026-01-23 21:00:00,19,0.849308527003952,1.0979378447142172,0.9439158961200675
GRU,1,3,2026-01-23 22:00:00,23,0.7635194652514372,0.9701983945469351,0.9580756120452542
GRU,1,3,2026-01-23 23:00:00,23,1.1077894312172116,1.4968050789439462,1.3949937179820766
GRU,1,3,2026-01-24 00:00:00,23,0.8638699296591937,1.1706482170858206,1.131014577573151
GRU,1,3,2026-01-24 01:00:00,33,0.9355706879586884,1.4171352200234295,1.2953843112504095
GRU,1,3,2026-01-24 02:00:00,30,0.8054042392306858,1.2055312306648787,1.029763642002254
GRU,1,3,2026-01-24 03:00:00,30,1.1488849922462747,1.5709965997390207,1.4255518728600287
GRU,1,3,2026-01-24 04:00:00,23,1.1172135947407158,1.5967219072905958,1.3541225542431115
GRU,1,3,2026-01-24 05:00:00,33,1.1953534298606732,1.7378545803955587,1.3997933242346312
GRU,1,3,2026-01-24 06:00:00,30,1.3325100463113675,2.078487970153947,1.7419805421791523
GRU,1,3,2026-01-24 07:00:00,42,1.0688099701358322,1.7357656135919253,1.4724502324797506
GRU,1,3,2026-01-24 08:00:00,43,0.7880546970679574,1.1045139846307646,1.1354630022760568
GRU,1,3,2026-01-24 09:00:00,32,0.813628293849804,1.2660887267104266,1.4856422347687723
GRU,1,3,2026-01-24 10:00:00,19,1.1058384112679704,1.632348803850795,1.8679663086033542
GRU,1,3,2026-01-24 11:00:00,16,1.2241119543711343,1.8205178136039106,2.32925067030377
GRU,1,3,2026-01-24 12:00:00,17,0.8844296324486826,1.175657748885291,1.120079528678933
GRU,1,3,2026-01-24 13:00:00,20,0.643165545993381,0.8091854312311064,0.9544932314511166
GRU,1,3,2026-01-24 14:00:00,14,0.7552115425230965,1.0287002527642601,1.2485325589174532
GRU,1,3,2026-01-24 15:00:00,17,0.9200612485798356,1.412000313667794,1.5960171852485427
GRU,1,3,2026-01-24 16:00:00,18,1.339822627879955,1.8498845924824507,1.9236858709572842
GRU,1,3,2026-01-24 17:00:00,19,3.7656752380014167,4.98551907001272,4.141194054216711
GRU,1,3,2026-01-24 18:00:00,23,4.529323246168055,5.782678577556751,5.19264880881093
GRU,1,3,2026-01-24 19:00:00,18,5.38148519727919,6.725066431202405,6.657679025471094
GRU,1,3,2026-01-24 20:00:00,19,5.57578266433805,6.4343155757362105,7.015299227002172
GRU,1,3,2026-01-24 21:00:00,12,2.345412678188747,3.072063453016013,2.7417394419673804
GRU,1,3,2026-01-24 22:00:00,13,2.0316152328099957,2.448741319756543,2.2495067389672765
GRU,1,3,2026-01-24 23:00:00,18,0.9757208647551361,1.2066926840895766,1.0369995019349594
GRU,1,3,2026-01-25 00:00:00,14,0.7501918247767857,0.9323353250710509,0.7764849878628354
GRU,1,3,2026-01-25 01:00:00,14,0.7803927830287388,1.005509705074239,0.8806888024230243
GRU,1,3,2026-01-25 02:00:00,17,0.9475906970454195,1.17248045485333,1.0728623371842954
GRU,1,3,2026-01-25 03:00:00,10,0.6403811136881511,0.8478489750514653,0.7130986245198745
GRU,1,3,2026-01-25 04:00:00,7,1.0325203547402024,1.7137107653882748,1.0972417720733496
GRU,1,3,2026-01-25 05:00:00,15,1.8419481065538188,2.4849773905154264,1.9885414163935304
GRU,1,3,2026-01-25 06:00:00,17,2.523400624593099,3.305984872340579,3.2544760434003988
GRU,1,3,2026-01-25 07:00:00,17,1.9645082810345817,3.2224620297366418,2.551547689996179
GRU,1,3,2026-01-25 08:00:00,14,2.3767476763044084,3.5802639359026727,3.259453654587183
GRU,1,3,2026-01-25 09:00:00,20,0.7815733167860244,1.0356723322398727,0.9245206523345402
