path,keywords,match_count,content_excerpt_copied
logs/P5_v2_2_parallel_run1/077_P5A_crg_tcn_w6_fold3_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/078_P5A_crg_tcn_w6_fold3_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/079_P5A_crg_tcn_w6_fold3_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/080_P5A_seasonal_ha_w6_fold4_end.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/081_P5A_xgboost_w6_fold4_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/082_P5A_xgboost_w6_fold4_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/083_P5A_xgboost_w6_fold4_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/084_P5A_xgboost_w6_fold4_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/085_P5A_xgboost_w6_fold4_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/086_P5A_tcn_w6_fold4_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/087_P5A_tcn_w6_fold4_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/088_P5A_tcn_w6_fold4_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/089_P5A_tcn_w6_fold4_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/090_P5A_tcn_w6_fold4_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/091_P5A_crg_tcn_w6_fold4_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/092_P5A_crg_tcn_w6_fold4_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/093_P5A_crg_tcn_w6_fold4_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/094_P5A_crg_tcn_w6_fold4_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/095_P5A_crg_tcn_w6_fold4_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/096_P5A_seasonal_ha_w8_fold3_end.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/097_P5A_xgboost_w8_fold3_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/098_P5A_xgboost_w8_fold3_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/099_P5A_xgboost_w8_fold3_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/100_P5A_xgboost_w8_fold3_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/101_P5A_xgboost_w8_fold3_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/102_P5A_tcn_w8_fold3_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/103_P5A_tcn_w8_fold3_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/104_P5A_tcn_w8_fold3_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/105_P5A_tcn_w8_fold3_end_s3407.stderr.log,final_week,1,False
